chave_acesso,fiscal_doc_no,series_no,location_id,chave_aux,status,reprocessado,data_consulta,protocolo,checkbox,codigo,numero_documento,chave_consulta,tipo_documento,data_processamento,icone1,icone2,icone3,icone4,icone5,valor_total,valor_oculto,data_emissao,id_interno,nome_empresa,oculto,observacao,status_limpo,observacao_completa,cor_status,checkbox_value
47508411000407,37939,110,130,NF011,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000037939,47508411000407,DPEC/EPEC,08/10/2025 17:15:05,,,,,,"R$ 10,44",,14/10/2025 16:04:44,11897150,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737139
47508411000407,37943,110,130,NF012,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000037943,47508411000407,DPEC/EPEC,08/10/2025 17:15:08,,,,,,"R$ 21,41",,14/10/2025 16:04:46,11897157,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737143
47508411000407,37948,110,130,NF013,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000037948,47508411000407,DPEC/EPEC,08/10/2025 17:15:12,,,,,,"R$ 12,92",,14/10/2025 16:04:43,11897163,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737135
47508411000407,38408,110,130,NF014,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000038408,47508411000407,DPEC/EPEC,08/10/2025 20:22:24,,,,,,"R$ 26,66",,14/10/2025 16:05:03,11922393,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737282
47508411000407,38855,110,130,NF015,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000038855,47508411000407,DPEC/EPEC,08/10/2025 20:59:23,,,,,,"R$ 23,19",,14/10/2025 16:05:34,11926399,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737423
47508411000407,38866,110,130,NF016,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000038866,47508411000407,DPEC/EPEC,08/10/2025 21:00:19,,,,,,"R$ 36,29",,14/10/2025 16:04:32,11926435,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737058
47508411000407,38867,110,130,NF017,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000038867,47508411000407,DPEC/EPEC,08/10/2025 21:00:22,,,,,,"R$ 9,16",,14/10/2025 16:04:32,11926436,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737059
47508411099004,20663,110,132,NF018,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020663,47508411099004,DPEC/EPEC,08/10/2025 22:37:48,,,,,,"R$ 5,26",,14/10/2025 16:06:15,11931516,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737376
47508411099004,20671,110,132,NF019,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020671,47508411099004,DPEC/EPEC,08/10/2025 22:37:52,,,,,,"R$ 3,97",,14/10/2025 16:06:05,11931521,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737352
47508411099004,20683,110,132,NF020,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020683,47508411099004,DPEC/EPEC,08/10/2025 22:37:57,,,,,,"R$ 2,70",,14/10/2025 16:05:16,11931545,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737177
47508411099004,20698,110,132,NF021,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020698,47508411099004,DPEC/EPEC,08/10/2025 22:38:03,,,,,,"R$ 26,13",,14/10/2025 16:05:55,11931586,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737334
47508411099004,20707,110,132,NF022,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020707,47508411099004,DPEC/EPEC,08/10/2025 22:38:07,,,,,,"R$ 2,18",,14/10/2025 16:05:17,11931621,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737179
47508411099004,20714,110,132,NF023,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020714,47508411099004,DPEC/EPEC,08/10/2025 22:38:10,,,,,,"R$ 1,76",,14/10/2025 16:05:23,11931627,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737190
47508411099004,20742,110,132,NF024,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020742,47508411099004,DPEC/EPEC,08/10/2025 22:38:19,,,,,,"R$ 23,09",,14/10/2025 16:06:26,11931681,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737396
47508411099004,20769,110,132,NF025,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020769,47508411099004,DPEC/EPEC,08/10/2025 22:38:32,,,,,,"R$ 5,46",,14/10/2025 16:06:26,11931747,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737394
47508411099004,20753,110,132,NF026,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020753,47508411099004,DPEC/EPEC,08/10/2025 22:38:27,,,,,,"R$ 2,94",,14/10/2025 16:05:11,11931718,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737171
47508411099004,20782,110,132,NF027,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020782,47508411099004,DPEC/EPEC,08/10/2025 22:38:38,,,,,,"R$ 3,05",,14/10/2025 16:05:21,11931759,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737186
47508411099004,20787,110,132,NF028,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020787,47508411099004,DPEC/EPEC,08/10/2025 22:38:41,,,,,,"R$ 3,63",,14/10/2025 16:05:23,11931763,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737188
47508411099004,20793,110,132,NF029,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020793,47508411099004,DPEC/EPEC,08/10/2025 22:38:44,,,,,,"R$ 33,04",,14/10/2025 16:05:18,11931765,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737181
47508411099004,20818,110,132,NF030,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020818,47508411099004,DPEC/EPEC,08/10/2025 22:38:59,,,,,,"R$ 1,07",,14/10/2025 16:06:21,11931857,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737386
47508411099004,20831,110,132,NF031,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020831,47508411099004,DPEC/EPEC,08/10/2025 22:39:04,,,,,,"R$ 3,25",,14/10/2025 16:06:21,11931865,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737387
47508411099004,20824,110,132,NF032,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020824,47508411099004,DPEC/EPEC,08/10/2025 22:39:01,,,,,,"R$ 20,12",,14/10/2025 16:05:09,11931874,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737165
47508411099004,20826,110,132,NF033,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020826,47508411099004,DPEC/EPEC,08/10/2025 22:39:03,,,,,,"R$ 1,35",,14/10/2025 16:05:08,11931880,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737162
47508411099004,20841,110,132,NF034,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020841,47508411099004,DPEC/EPEC,08/10/2025 22:39:12,,,,,,"R$ 0,47",,14/10/2025 16:06:26,11931939,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737395
47508411099004,20851,110,132,NF035,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020851,47508411099004,DPEC/EPEC,08/10/2025 22:39:19,,,,,,"R$ 8,29",,14/10/2025 16:04:52,11931958,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737125
47508411099004,20856,110,132,NF036,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020856,47508411099004,DPEC/EPEC,08/10/2025 22:39:24,,,,,,"R$ 11,40",,14/10/2025 16:04:50,11931963,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737121
47508411099004,20877,110,132,NF037,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020877,47508411099004,DPEC/EPEC,08/10/2025 22:39:44,,,,,,"R$ 7,65",,14/10/2025 16:05:59,11932038,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737339
47508411099004,20883,110,132,NF038,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020883,47508411099004,DPEC/EPEC,08/10/2025 22:39:56,,,,,,"R$ 1,99",,14/10/2025 16:04:50,11932023,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737122
47508411099004,20891,110,132,NF039,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020891,47508411099004,DPEC/EPEC,08/10/2025 22:40:03,,,,,,"R$ 3,98",,14/10/2025 16:04:48,11932089,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737118
47508411099004,20890,110,132,NF040,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020890,47508411099004,DPEC/EPEC,08/10/2025 22:40:02,,,,,,"R$ 13,62",,14/10/2025 16:06:19,11932072,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737382
47508411099004,20897,110,132,NF041,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020897,47508411099004,DPEC/EPEC,08/10/2025 22:40:07,,,,,,"R$ 64,43",,14/10/2025 16:06:19,11932078,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737383
47508411099004,20926,110,132,NF042,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020926,47508411099004,DPEC/EPEC,08/10/2025 22:40:27,,,,,,"R$ 11,75",,14/10/2025 16:04:53,11932132,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737130
47508411099004,20923,110,132,NF043,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020923,47508411099004,DPEC/EPEC,08/10/2025 22:40:24,,,,,,"R$ 30,36",,14/10/2025 16:06:20,11932120,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737385
47508411099004,20938,110,132,NF044,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020938,47508411099004,DPEC/EPEC,08/10/2025 22:40:37,,,,,,"R$ 54,87",,14/10/2025 16:06:13,11932178,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737371
47508411099004,20995,110,132,NF045,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000020995,47508411099004,DPEC/EPEC,08/10/2025 22:41:38,,,,,,"R$ 25,63",,14/10/2025 16:05:29,11932368,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737201
47508411099004,21000,110,132,NF046,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021000,47508411099004,DPEC/EPEC,08/10/2025 22:41:45,,,,,,"R$ 61,08",,14/10/2025 16:05:29,11932369,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737203
47508411099004,21088,110,132,NF047,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021088,47508411099004,DPEC/EPEC,08/10/2025 22:42:55,,,,,,"R$ 15,52",,14/10/2025 16:05:34,11932463,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737213
47508411099004,21107,110,132,NF048,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021107,47508411099004,DPEC/EPEC,08/10/2025 22:43:10,,,,,,"R$ 8,72",,14/10/2025 16:05:27,11932619,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737197
47508411099004,21113,110,132,NF049,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021113,47508411099004,DPEC/EPEC,08/10/2025 22:43:15,,,,,,"R$ 8,15",,14/10/2025 16:05:26,11932624,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737194
47508411099004,21155,110,132,NF050,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021155,47508411099004,DPEC/EPEC,08/10/2025 22:44:10,,,,,,"R$ 7,53",,14/10/2025 16:05:28,11932900,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737200
47508411099004,21159,110,132,NF051,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021159,47508411099004,DPEC/EPEC,08/10/2025 22:44:15,,,,,,"R$ 5,55",,14/10/2025 16:05:27,11932905,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737198
47508411099004,21253,110,132,NF052,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021253,47508411099004,DPEC/EPEC,08/10/2025 22:45:36,,,,,,"R$ 0,56",,14/10/2025 16:06:17,11933273,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737378
47508411099004,21263,110,132,NF053,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021263,47508411099004,DPEC/EPEC,08/10/2025 22:45:40,,,,,,"R$ 5,94",,14/10/2025 16:06:17,11933278,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737377
47508411099004,21268,110,132,NF054,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021268,47508411099004,DPEC/EPEC,08/10/2025 22:45:43,,,,,,"R$ 1,73",,14/10/2025 16:04:59,11933282,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737146
47508411099004,21275,110,132,NF055,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021275,47508411099004,DPEC/EPEC,08/10/2025 22:45:45,,,,,,"R$ 2,51",,14/10/2025 16:04:57,11933284,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737144
47508411099004,21291,110,132,NF056,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021291,47508411099004,DPEC/EPEC,08/10/2025 22:46:00,,,,,,"R$ 25,68",,14/10/2025 16:05:08,11933377,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737163
47508411099004,21318,110,132,NF057,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021318,47508411099004,DPEC/EPEC,08/10/2025 22:46:23,,,,,,"R$ 26,41",,14/10/2025 16:05:09,11933515,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737164
47508411099004,21449,110,132,NF058,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021449,47508411099004,DPEC/EPEC,08/10/2025 22:48:16,,,,,,"R$ 26,13",,14/10/2025 16:05:44,11933997,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737307
47508411099004,21458,110,132,NF059,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021458,47508411099004,DPEC/EPEC,08/10/2025 22:48:32,,,,,,"R$ 7,20",,14/10/2025 16:05:43,11934112,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737306
47508411099004,21469,110,132,NF060,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000021469,47508411099004,DPEC/EPEC,08/10/2025 22:48:54,,,,,,"R$ 43,18",,14/10/2025 16:06:28,11934254,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737400
47508411058154,42766,110,135,NF061,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000042766,47508411058154,DPEC/EPEC,08/10/2025 22:49:37,,,,,,"R$ 26,78",,13/10/2025 15:29:22,11934480,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104705459
47508411058154,42780,110,135,NF062,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000042780,47508411058154,DPEC/EPEC,08/10/2025 22:49:52,,,,,,"R$ 9,36",,13/10/2025 15:29:27,11934571,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104705468
47508411097303,18976,110,173,NF063,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000018976,47508411097303,DPEC/EPEC,08/10/2025 22:54:14,,,,,,"R$ 108,34",,14/10/2025 16:04:55,11935659,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737232
47508411097303,18982,110,173,NF064,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000018982,47508411097303,DPEC/EPEC,08/10/2025 22:54:20,,,,,,"R$ 17,29",,14/10/2025 16:04:57,11935666,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737233
47508411097303,18995,110,173,NF065,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000018995,47508411097303,DPEC/EPEC,08/10/2025 22:55:03,,,,,,"R$ 47,05",,14/10/2025 16:05:03,11935764,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737259
47508411097303,18996,110,173,NF066,Rejeitado,Sim,22/10/2025 20:01:10,0,,110,000018996,47508411097303,DPEC/EPEC,08/10/2025 22:55:10,,,,,,"R$ 4,13",,14/10/2025 16:05:01,11935791,CIA BRASILEIRA DE DISTRIBUICAO,,Rejeicao: Data de Emissao muito atrasada,Rejeitado ,Rejeicao: Data de Emissao muito atrasada,VERMELHO-REJEITADO,104737254
